Provider,Total_Inpatient_Claims,Total_Outpatient_Claims,Total_Claims,Unique_Beneficiaries,Avg_Inpatient_Reimbursement,Avg_Outpatient_Reimbursement,Total_Inpatient_Reimbursement,Total_Outpatient_Reimbursement,Avg_Claim_Duration,Avg_Length_of_Stay,Inpatient_Outpatient_Ratio,Number_of_States_Served,Number_of_Counties_Served,PotentialFraud
PRV53239,19.0,94.0,113.0,88,10368.421052631578,378.51063829787233,197000.0,35580.0,6.578947368421052,6.578947368421052,0.20212765957446807,2,8,No
PRV53240,1.0,5.0,6.0,4,3000.0,372.0,3000.0,1860.0,3.0,3.0,0.2,1,3,No
PRV53242,105.0,154.0,259.0,209,10876.190476190477,222.66233766233765,1142000.0,34290.0,6.247619047619048,6.247619047619048,0.6818181818181818,2,54,Yes
PRV53243,9.0,66.0,75.0,61,11111.111111111111,178.1818181818182,100000.0,11760.0,4.0,4.0,0.13636363636363635,2,10,No
PRV53244,42.0,466.0,508.0,162,8130.952380952381,266.6309012875536,341500.0,124250.0,4.476190476190476,4.476190476190476,0.09012875536480687,2,20,No
PRV53245,16.0,130.0,146.0,106,11000.0,298.46153846153845,176000.0,38800.0,5.75,5.75,0.12307692307692308,3,15,Yes
PRV53246,2.0,107.0,109.0,101,13000.0,284.95327102803736,26000.0,30490.0,7.5,7.5,0.018691588785046728,3,17,No
PRV53247,7.0,30.0,37.0,35,8428.57142857143,232.0,59000.0,6960.0,3.4285714285714284,3.4285714285714284,0.23333333333333334,1,10,No
PRV53248,5.0,52.0,57.0,39,14800.0,286.34615384615387,74000.0,14890.0,5.0,5.0,0.09615384615384616,1,9,No
PRV53249,6.0,17.0,23.0,19,9000.0,361.1764705882353,54000.0,6140.0,9.666666666666666,9.666666666666666,0.35294117647058826,1,7,No
PRV53251,4.0,229.0,233.0,117,7250.0,289.95633187772927,29000.0,66400.0,2.75,2.75,0.017467248908296942,1,10,No
PRV53252,4.0,73.0,77.0,31,16750.0,151.91780821917808,67000.0,11090.0,4.0,4.0,0.0547945205479452,2,6,No
PRV53253,0.0,110.0,110.0,94,0.0,323.6363636363636,0.0,35600.0,0.0,0.0,0.0,5,23,No
PRV53254,0.0,9.0,9.0,9,0.0,132.22222222222223,0.0,1190.0,0.0,0.0,0.0,1,7,No
PRV53255,0.0,26.0,26.0,24,0.0,298.46153846153845,0.0,7760.0,0.0,0.0,0.0,3,10,No
PRV53256,36.0,309.0,345.0,284,10027.777777777777,316.2135922330097,361000.0,97710.0,5.333333333333333,5.333333333333333,0.11650485436893204,6,33,No
PRV53257,0.0,25.0,25.0,21,0.0,444.8,0.0,11120.0,0.0,0.0,0.0,2,9,No
PRV53258,3.0,77.0,80.0,68,9000.0,162.2077922077922,27000.0,12490.0,4.333333333333333,4.333333333333333,0.03896103896103896,2,13,No
PRV53259,0.0,187.0,187.0,117,0.0,326.47058823529414,0.0,61050.0,0.0,0.0,0.0,2,18,No
PRV53260,2.0,132.0,134.0,104,3500.0,184.24242424242425,7000.0,24320.0,3.0,3.0,0.015151515151515152,1,11,No
PRV53261,0.0,194.0,194.0,101,0.0,214.17525773195877,0.0,41550.0,0.0,0.0,0.0,1,17,No
PRV53262,0.0,118.0,118.0,83,0.0,383.47457627118644,0.0,45250.0,0.0,0.0,0.0,4,16,No
PRV53265,27.0,65.0,92.0,68,11666.666666666666,212.6153846153846,315000.0,13820.0,7.074074074074074,7.074074074074074,0.4153846153846154,3,12,Yes
PRV53266,88.0,169.0,257.0,228,10353.40909090909,372.84023668639054,911100.0,63010.0,4.965909090909091,4.965909090909091,0.5207100591715976,7,70,Yes
PRV53268,7.0,67.0,74.0,63,9857.142857142857,287.0149253731343,69000.0,19230.0,8.714285714285714,8.714285714285714,0.1044776119402985,1,12,No
PRV53269,112.0,344.0,456.0,357,8544.642857142857,257.6744186046512,957000.0,88640.0,5.4375,5.4375,0.32558139534883723,9,63,Yes
PRV53272,4.0,20.0,24.0,21,6250.0,383.0,25000.0,7660.0,7.25,7.25,0.2,1,7,No
PRV53274,0.0,30.0,30.0,25,0.0,149.66666666666666,0.0,4490.0,0.0,0.0,0.0,4,8,No
PRV53276,0.0,291.0,291.0,131,0.0,293.05841924398624,0.0,85280.0,0.0,0.0,0.0,1,15,No
PRV53277,15.0,29.0,44.0,34,8066.666666666667,277.9310344827586,121000.0,8060.0,7.2,7.2,0.5172413793103449,3,6,Yes
PRV53279,1.0,35.0,36.0,34,4000.0,186.28571428571428,4000.0,6520.0,3.0,3.0,0.02857142857142857,2,12,No
PRV53280,0.0,15.0,15.0,11,0.0,135.33333333333334,0.0,2030.0,0.0,0.0,0.0,2,8,No
PRV53281,21.0,32.0,53.0,43,6238.0952380952385,228.4375,131000.0,7310.0,3.1904761904761907,3.1904761904761907,0.65625,2,13,No
PRV53282,0.0,31.0,31.0,24,0.0,184.83870967741936,0.0,5730.0,0.0,0.0,0.0,1,8,No
PRV53283,3.0,94.0,97.0,57,18333.333333333332,481.06382978723406,55000.0,45220.0,2.6666666666666665,2.6666666666666665,0.031914893617021274,4,8,No
PRV53284,6.0,142.0,148.0,79,6666.666666666667,244.92957746478874,40000.0,34780.0,3.1666666666666665,3.1666666666666665,0.04225352112676056,2,17,No
PRV53288,0.0,43.0,43.0,42,0.0,286.9767441860465,0.0,12340.0,0.0,0.0,0.0,5,13,No
PRV53289,1.0,105.0,106.0,66,8000.0,269.14285714285717,8000.0,28260.0,3.0,3.0,0.009523809523809525,1,8,No
PRV53290,0.0,6.0,6.0,5,0.0,643.3333333333334,0.0,3860.0,0.0,0.0,0.0,2,4,No
PRV53291,0.0,10.0,10.0,8,0.0,273.0,0.0,2730.0,0.0,0.0,0.0,3,4,No
PRV53292,5.0,36.0,41.0,35,4600.0,297.22222222222223,23000.0,10700.0,7.6,7.6,0.1388888888888889,2,8,No
PRV53293,0.0,41.0,41.0,28,0.0,245.85365853658536,0.0,10080.0,0.0,0.0,0.0,1,8,No
PRV53294,0.0,582.0,582.0,230,0.0,310.58419243986253,0.0,180760.0,0.0,0.0,0.0,8,31,No
PRV53295,29.0,168.0,197.0,166,10379.310344827587,196.36904761904762,301000.0,32990.0,5.241379310344827,5.241379310344827,0.17261904761904762,3,43,Yes
PRV53296,0.0,187.0,187.0,131,0.0,335.5080213903743,0.0,62740.0,0.0,0.0,0.0,4,35,No
PRV53297,15.0,14.0,29.0,26,11066.666666666666,412.14285714285717,166000.0,5770.0,8.2,8.2,1.0714285714285714,2,12,Yes
PRV53298,8.0,55.0,63.0,61,6625.0,256.90909090909093,53000.0,14130.0,4.625,4.625,0.14545454545454545,3,21,No
PRV53300,0.0,354.0,354.0,255,0.0,356.38418079096044,0.0,126160.0,0.0,0.0,0.0,4,48,No
PRV53301,0.0,67.0,67.0,46,0.0,239.8507462686567,0.0,16070.0,0.0,0.0,0.0,1,9,No
PRV53303,0.0,111.0,111.0,69,0.0,322.2522522522523,0.0,35770.0,0.0,0.0,0.0,1,6,No
PRV53304,2.0,11.0,13.0,13,29500.0,60.90909090909091,59000.0,670.0,6.5,6.5,0.18181818181818182,1,4,No
PRV53305,1.0,18.0,19.0,16,14000.0,413.3333333333333,14000.0,7440.0,7.0,7.0,0.05555555555555555,1,7,No
PRV53306,0.0,78.0,78.0,29,0.0,225.64102564102564,0.0,17600.0,0.0,0.0,0.0,2,5,No
PRV53307,0.0,34.0,34.0,31,0.0,218.52941176470588,0.0,7430.0,0.0,0.0,0.0,1,6,No
PRV53308,7.0,38.0,45.0,23,16714.285714285714,236.57894736842104,117000.0,8990.0,3.2857142857142856,3.2857142857142856,0.18421052631578946,1,7,No
PRV53309,4.0,59.0,63.0,35,8000.0,224.74576271186442,32000.0,13260.0,5.75,5.75,0.06779661016949153,2,10,No
PRV53310,0.0,10.0,10.0,8,0.0,229.0,0.0,2290.0,0.0,0.0,0.0,2,4,No
PRV53312,1.0,64.0,65.0,46,5000.0,387.34375,5000.0,24790.0,1.0,1.0,0.015625,1,8,No
PRV53313,0.0,68.0,68.0,22,0.0,261.7647058823529,0.0,17800.0,0.0,0.0,0.0,1,5,No
PRV53314,4.0,53.0,57.0,24,19250.0,292.2641509433962,77000.0,15490.0,9.25,9.25,0.07547169811320754,1,8,No
PRV53315,0.0,25.0,25.0,18,0.0,333.6,0.0,8340.0,0.0,0.0,0.0,1,4,No
PRV53317,5.0,11.0,16.0,15,9000.0,77.27272727272727,45000.0,850.0,5.0,5.0,0.45454545454545453,1,7,No
PRV53318,0.0,21.0,21.0,19,0.0,448.57142857142856,0.0,9420.0,0.0,0.0,0.0,1,4,No
PRV53319,13.0,101.0,114.0,46,7615.384615384615,309.1089108910891,99000.0,31220.0,4.076923076923077,4.076923076923077,0.12871287128712872,1,7,No
PRV53320,3.0,59.0,62.0,35,21666.666666666668,276.9491525423729,65000.0,16340.0,1.3333333333333333,1.3333333333333333,0.05084745762711865,1,9,No
PRV53321,0.0,81.0,81.0,39,0.0,339.87654320987656,0.0,27530.0,0.0,0.0,0.0,1,6,No
PRV53323,0.0,18.0,18.0,11,0.0,162.22222222222223,0.0,2920.0,0.0,0.0,0.0,1,6,No
PRV53325,0.0,63.0,63.0,27,0.0,204.6031746031746,0.0,12890.0,0.0,0.0,0.0,2,6,No
PRV53326,0.0,102.0,102.0,46,0.0,313.2352941176471,0.0,31950.0,0.0,0.0,0.0,1,6,No
PRV53329,1.0,10.0,11.0,11,0.0,207.0,0.0,2070.0,1.0,1.0,0.1,2,6,No
PRV53331,0.0,7.0,7.0,7,0.0,115.71428571428571,0.0,810.0,0.0,0.0,0.0,1,2,No
PRV53334,0.0,29.0,29.0,14,0.0,322.0689655172414,0.0,9340.0,0.0,0.0,0.0,1,2,No
PRV53335,0.0,381.0,381.0,266,0.0,299.29133858267716,0.0,114030.0,0.0,0.0,0.0,2,10,No
PRV53336,3.0,0.0,3.0,3,11333.333333333334,0.0,34000.0,0.0,5.333333333333333,5.333333333333333,3.0,1,2,No
PRV53337,0.0,5.0,5.0,3,0.0,324.0,0.0,1620.0,0.0,0.0,0.0,1,1,No
PRV53339,0.0,10.0,10.0,8,0.0,143.0,0.0,1430.0,0.0,0.0,0.0,1,1,No
PRV53340,0.0,23.0,23.0,16,0.0,94.34782608695652,0.0,2170.0,0.0,0.0,0.0,1,2,No
PRV53341,0.0,9.0,9.0,9,0.0,454.44444444444446,0.0,4090.0,0.0,0.0,0.0,1,1,No
PRV53342,0.0,73.0,73.0,59,0.0,353.56164383561645,0.0,25810.0,0.0,0.0,0.0,1,1,No
PRV53343,0.0,6.0,6.0,6,0.0,51.666666666666664,0.0,310.0,0.0,0.0,0.0,1,1,No
PRV53344,0.0,3.0,3.0,3,0.0,210.0,0.0,630.0,0.0,0.0,0.0,1,1,No
PRV53346,0.0,4.0,4.0,4,0.0,192.5,0.0,770.0,0.0,0.0,0.0,1,2,No
PRV53347,0.0,6.0,6.0,6,0.0,46.666666666666664,0.0,280.0,0.0,0.0,0.0,1,2,No
PRV53349,0.0,24.0,24.0,16,0.0,90.83333333333333,0.0,2180.0,0.0,0.0,0.0,1,3,No
PRV53350,0.0,4.0,4.0,3,0.0,605.0,0.0,2420.0,0.0,0.0,0.0,1,2,No
PRV53351,0.0,18.0,18.0,13,0.0,258.8888888888889,0.0,4660.0,0.0,0.0,0.0,1,1,No
PRV53352,0.0,288.0,288.0,187,0.0,320.4861111111111,0.0,92300.0,0.0,0.0,0.0,1,2,No
PRV53353,0.0,30.0,30.0,25,0.0,310.3333333333333,0.0,9310.0,0.0,0.0,0.0,1,2,No
PRV53354,0.0,18.0,18.0,18,0.0,284.44444444444446,0.0,5120.0,0.0,0.0,0.0,1,1,No
PRV53355,0.0,3.0,3.0,3,0.0,170.0,0.0,510.0,0.0,0.0,0.0,1,1,No
PRV53356,0.0,38.0,38.0,36,0.0,103.94736842105263,0.0,3950.0,0.0,0.0,0.0,1,1,No
PRV53357,0.0,2.0,2.0,2,0.0,910.0,0.0,1820.0,0.0,0.0,0.0,1,1,No
PRV53358,0.0,3.0,3.0,3,0.0,946.6666666666666,0.0,2840.0,0.0,0.0,0.0,1,1,No
PRV53359,0.0,213.0,213.0,155,0.0,268.3098591549296,0.0,57150.0,0.0,0.0,0.0,1,1,No
PRV53360,0.0,20.0,20.0,12,0.0,133.0,0.0,2660.0,0.0,0.0,0.0,1,3,No
PRV53361,0.0,9.0,9.0,7,0.0,504.44444444444446,0.0,4540.0,0.0,0.0,0.0,1,1,No
PRV53362,0.0,35.0,35.0,24,0.0,377.7142857142857,0.0,13220.0,0.0,0.0,0.0,2,2,No
PRV53363,0.0,41.0,41.0,38,0.0,413.1707317073171,0.0,16940.0,0.0,0.0,0.0,1,1,No
PRV53364,0.0,26.0,26.0,24,0.0,337.3076923076923,0.0,8770.0,0.0,0.0,0.0,1,1,No
PRV53365,0.0,6.0,6.0,6,0.0,121.66666666666667,0.0,730.0,0.0,0.0,0.0,1,1,No
PRV53369,0.0,1.0,1.0,1,0.0,90.0,0.0,90.0,0.0,0.0,0.0,1,1,No
PRV53370,0.0,9.0,9.0,7,0.0,118.88888888888889,0.0,1070.0,0.0,0.0,0.0,1,1,No
PRV53371,0.0,43.0,43.0,29,0.0,254.1860465116279,0.0,10930.0,0.0,0.0,0.0,1,6,No
PRV53373,0.0,3.0,3.0,3,0.0,736.6666666666666,0.0,2210.0,0.0,0.0,0.0,1,1,No
PRV53374,0.0,387.0,387.0,132,0.0,271.7312661498708,0.0,105160.0,0.0,0.0,0.0,1,10,No
PRV53375,0.0,15.0,15.0,14,0.0,306.0,0.0,4590.0,0.0,0.0,0.0,2,2,No
PRV53376,0.0,74.0,74.0,31,0.0,381.6216216216216,0.0,28240.0,0.0,0.0,0.0,1,1,No
PRV53377,7.0,0.0,7.0,7,8142.857142857143,0.0,57000.0,0.0,3.857142857142857,3.857142857142857,7.0,1,3,No
PRV53378,10.0,0.0,10.0,10,7400.0,0.0,74000.0,0.0,9.4,9.4,10.0,1,3,No
PRV53379,11.0,0.0,11.0,10,13909.09090909091,0.0,153000.0,0.0,6.909090909090909,6.909090909090909,11.0,2,3,Yes
PRV53380,4.0,0.0,4.0,4,5500.0,0.0,22000.0,0.0,2.75,2.75,4.0,1,2,No
PRV53381,11.0,22.0,33.0,29,12181.818181818182,187.27272727272728,134000.0,4120.0,5.909090909090909,5.909090909090909,0.5,1,9,No
PRV53382,0.0,45.0,45.0,38,0.0,407.1111111111111,0.0,18320.0,0.0,0.0,0.0,2,7,No
PRV53383,4.0,18.0,22.0,20,10750.0,493.8888888888889,43000.0,8890.0,6.25,6.25,0.2222222222222222,1,7,No
PRV53384,38.0,24.0,62.0,51,8710.526315789473,171.66666666666666,331000.0,4120.0,5.684210526315789,5.684210526315789,1.5833333333333333,2,15,Yes
PRV53385,106.0,931.0,1037.0,418,9955.66037735849,330.04296455424276,1055300.0,307270.0,5.547169811320755,5.547169811320755,0.11385606874328678,6,31,Yes
PRV53386,0.0,53.0,53.0,51,0.0,246.60377358490567,0.0,13070.0,0.0,0.0,0.0,5,13,No
PRV53387,3.0,46.0,49.0,40,7733.333333333333,285.2173913043478,23200.0,13120.0,5.0,5.0,0.06521739130434782,1,7,No
PRV53388,11.0,111.0,122.0,65,8818.181818181818,237.2972972972973,97000.0,26340.0,3.272727272727273,3.272727272727273,0.0990990990990991,1,9,No
PRV53389,1.0,12.0,13.0,13,15000.0,339.1666666666667,15000.0,4070.0,3.0,3.0,0.08333333333333333,2,5,No
PRV53390,0.0,15.0,15.0,14,0.0,288.0,0.0,4320.0,0.0,0.0,0.0,2,4,No
PRV53391,0.0,69.0,69.0,62,0.0,165.5072463768116,0.0,11420.0,0.0,0.0,0.0,1,13,No
PRV53392,0.0,99.0,99.0,80,0.0,341.3131313131313,0.0,33790.0,0.0,0.0,0.0,3,14,No
PRV53393,2.0,3.0,5.0,5,4500.0,56.666666666666664,9000.0,170.0,4.0,4.0,0.6666666666666666,1,3,No
PRV53394,47.0,1168.0,1215.0,368,9425.531914893618,293.1678082191781,443000.0,342420.0,6.595744680851064,6.595744680851064,0.04023972602739726,3,16,No
PRV53396,45.0,54.0,99.0,83,9755.555555555555,251.85185185185185,439000.0,13600.0,5.8,5.8,0.8333333333333334,4,20,No
PRV53397,3.0,11.0,14.0,14,38666.666666666664,570.0,116000.0,6270.0,13.666666666666666,13.666666666666666,0.2727272727272727,1,8,Yes
PRV53398,1.0,4.0,5.0,5,17000.0,102.5,17000.0,410.0,10.0,10.0,0.25,1,4,No
PRV53399,7.0,26.0,33.0,30,9571.42857142857,273.84615384615387,67000.0,7120.0,7.714285714285714,7.714285714285714,0.2692307692307692,2,11,Yes
PRV53401,130.0,173.0,303.0,275,8469.23076923077,242.83236994219652,1101000.0,42010.0,5.653846153846154,5.653846153846154,0.7514450867052023,13,51,Yes
PRV53402,0.0,17.0,17.0,10,0.0,425.29411764705884,0.0,7230.0,0.0,0.0,0.0,2,3,No
PRV53403,0.0,72.0,72.0,67,0.0,211.80555555555554,0.0,15250.0,0.0,0.0,0.0,3,18,No
PRV53405,21.0,168.0,189.0,164,9142.857142857143,279.82142857142856,192000.0,47010.0,6.285714285714286,6.285714285714286,0.125,10,39,No
PRV53407,3.0,130.0,133.0,40,5333.333333333333,292.0,16000.0,37960.0,8.333333333333334,8.333333333333334,0.023076923076923078,1,4,No
PRV53408,10.0,37.0,47.0,45,7400.0,399.4594594594595,74000.0,14780.0,5.8,5.8,0.2702702702702703,2,12,No
PRV53409,3.0,31.0,34.0,22,8000.0,133.2258064516129,24000.0,4130.0,3.6666666666666665,3.6666666666666665,0.0967741935483871,1,6,No
PRV53411,0.0,6.0,6.0,6,0.0,428.3333333333333,0.0,2570.0,0.0,0.0,0.0,2,3,No
PRV53412,0.0,27.0,27.0,26,0.0,357.037037037037,0.0,9640.0,0.0,0.0,0.0,1,11,No
PRV53413,2.0,28.0,30.0,27,14500.0,180.0,29000.0,5040.0,4.0,4.0,0.07142857142857142,3,11,No
PRV53415,0.0,34.0,34.0,27,0.0,354.4117647058824,0.0,12050.0,0.0,0.0,0.0,1,8,No
PRV53416,1.0,86.0,87.0,59,14000.0,428.3720930232558,14000.0,36840.0,2.0,2.0,0.011627906976744186,2,8,No
PRV53417,7.0,164.0,171.0,71,10857.142857142857,238.35365853658536,76000.0,39090.0,7.857142857142857,7.857142857142857,0.042682926829268296,1,4,Yes
PRV53419,5.0,14.0,19.0,18,8600.0,243.57142857142858,43000.0,3410.0,6.8,6.8,0.35714285714285715,2,11,No
PRV53421,95.0,34.0,129.0,110,10357.894736842105,467.94117647058823,984000.0,15910.0,5.673684210526316,5.673684210526316,2.7941176470588234,4,21,Yes
PRV53423,5.0,48.0,53.0,43,6800.0,296.6666666666667,34000.0,14240.0,2.2,2.2,0.10416666666666667,2,8,No
PRV53424,37.0,226.0,263.0,125,10135.135135135135,342.43362831858406,375000.0,77390.0,6.756756756756757,6.756756756756757,0.16371681415929204,1,13,No
PRV53426,0.0,10.0,10.0,6,0.0,148.0,0.0,1480.0,0.0,0.0,0.0,1,3,No
PRV53427,0.0,24.0,24.0,17,0.0,370.0,0.0,8880.0,0.0,0.0,0.0,1,4,No
PRV53428,0.0,22.0,22.0,22,0.0,224.0909090909091,0.0,4930.0,0.0,0.0,0.0,2,10,No
PRV53429,1.0,28.0,29.0,27,16000.0,238.92857142857142,16000.0,6690.0,4.0,4.0,0.03571428571428571,2,7,No
PRV53431,1.0,41.0,42.0,31,21000.0,221.46341463414635,21000.0,9080.0,24.0,24.0,0.024390243902439025,1,4,No
PRV53432,13.0,109.0,122.0,110,13076.923076923076,197.9816513761468,170000.0,21580.0,5.153846153846154,5.153846153846154,0.11926605504587157,8,36,No
PRV53433,0.0,19.0,19.0,15,0.0,153.68421052631578,0.0,2920.0,0.0,0.0,0.0,2,5,No
PRV53435,0.0,6.0,6.0,6,0.0,915.0,0.0,5490.0,0.0,0.0,0.0,1,3,No
PRV53436,3.0,15.0,18.0,18,4666.666666666667,161.33333333333334,14000.0,2420.0,4.333333333333333,4.333333333333333,0.2,1,6,No
PRV53437,1.0,8.0,9.0,9,6000.0,217.5,6000.0,1740.0,2.0,2.0,0.125,1,6,No
PRV53438,8.0,53.0,61.0,51,7250.0,185.47169811320754,58000.0,9830.0,3.625,3.625,0.1509433962264151,2,7,No
PRV53439,0.0,24.0,24.0,23,0.0,236.25,0.0,5670.0,0.0,0.0,0.0,1,10,No
PRV53440,1.0,163.0,164.0,98,4000.0,341.04294478527606,4000.0,55590.0,3.0,3.0,0.006134969325153374,1,7,No
PRV53441,14.0,24.0,38.0,36,13142.857142857143,150.41666666666666,184000.0,3610.0,4.714285714285714,4.714285714285714,0.5833333333333334,5,16,No
PRV53442,8.0,38.0,46.0,40,10250.0,282.36842105263156,82000.0,10730.0,6.375,6.375,0.21052631578947367,1,11,No
PRV53443,0.0,215.0,215.0,100,0.0,378.09302325581393,0.0,81290.0,0.0,0.0,0.0,2,8,No
PRV53444,10.0,17.0,27.0,26,9700.0,252.94117647058823,97000.0,4300.0,4.6,4.6,0.5882352941176471,2,7,No
PRV53445,0.0,7.0,7.0,7,0.0,705.7142857142857,0.0,4940.0,0.0,0.0,0.0,1,3,No
PRV53446,0.0,46.0,46.0,44,0.0,280.0,0.0,12880.0,0.0,0.0,0.0,2,19,No
PRV53447,0.0,39.0,39.0,35,0.0,158.2051282051282,0.0,6170.0,0.0,0.0,0.0,3,11,No
PRV53448,10.0,54.0,64.0,62,7620.0,300.55555555555554,76200.0,16230.0,6.1,6.1,0.18518518518518517,4,14,No
PRV53449,1.0,8.0,9.0,9,9000.0,122.5,9000.0,980.0,28.0,28.0,0.125,1,6,No
PRV53450,0.0,50.0,50.0,48,0.0,297.8,0.0,14890.0,0.0,0.0,0.0,3,12,No
PRV53451,5.0,0.0,5.0,5,5000.0,0.0,25000.0,0.0,3.2,3.2,5.0,1,2,No
PRV53452,0.0,62.0,62.0,44,0.0,598.3870967741935,0.0,37100.0,0.0,0.0,0.0,2,4,No
PRV53453,4.0,11.0,15.0,15,9500.0,452.72727272727275,38000.0,4980.0,4.75,4.75,0.36363636363636365,2,10,No
PRV53454,0.0,25.0,25.0,21,0.0,223.2,0.0,5580.0,0.0,0.0,0.0,2,8,No
PRV53455,0.0,39.0,39.0,36,0.0,221.53846153846155,0.0,8640.0,0.0,0.0,0.0,2,11,No
PRV53456,5.0,24.0,29.0,27,12400.0,319.5833333333333,62000.0,7670.0,10.2,10.2,0.20833333333333334,1,15,No
PRV53457,0.0,5.0,5.0,5,0.0,1886.0,0.0,9430.0,0.0,0.0,0.0,1,4,No
PRV53460,0.0,3.0,3.0,3,0.0,273.3333333333333,0.0,820.0,0.0,0.0,0.0,1,1,No
PRV53461,14.0,22.0,36.0,32,22500.0,5003.636363636364,315000.0,110080.0,5.714285714285714,5.571428571428571,0.6363636363636364,2,13,Yes
PRV53462,0.0,11.0,11.0,11,0.0,404.54545454545456,0.0,4450.0,0.0,0.0,0.0,2,9,No
PRV53463,3.0,73.0,76.0,43,4333.333333333333,342.8767123287671,13000.0,25030.0,5.0,5.0,0.0410958904109589,3,13,No
PRV53465,3.0,20.0,23.0,21,9333.333333333334,337.5,28000.0,6750.0,7.333333333333333,7.333333333333333,0.15,2,11,No
PRV53467,0.0,10.0,10.0,9,0.0,85.0,0.0,850.0,0.0,0.0,0.0,2,3,No
PRV53469,0.0,14.0,14.0,13,0.0,532.8571428571429,0.0,7460.0,0.0,0.0,0.0,1,7,No
PRV53470,0.0,64.0,64.0,57,0.0,342.1875,0.0,21900.0,0.0,0.0,0.0,1,10,No
PRV53471,1.0,30.0,31.0,26,19000.0,224.0,19000.0,6720.0,0.0,0.0,0.03333333333333333,1,4,No
PRV53472,0.0,3.0,3.0,3,0.0,1146.6666666666667,0.0,3440.0,0.0,0.0,0.0,1,2,No
PRV53473,0.0,11.0,11.0,7,0.0,649.0909090909091,0.0,7140.0,0.0,0.0,0.0,2,3,No
PRV53474,0.0,6.0,6.0,6,0.0,78.33333333333333,0.0,470.0,0.0,0.0,0.0,2,4,No
PRV53475,0.0,10.0,10.0,10,0.0,419.0,0.0,4190.0,0.0,0.0,0.0,1,7,No
PRV53476,0.0,10.0,10.0,10,0.0,331.0,0.0,3310.0,0.0,0.0,0.0,1,6,No
PRV53477,0.0,50.0,50.0,45,0.0,283.4,0.0,14170.0,0.0,0.0,0.0,1,8,No
PRV53478,0.0,149.0,149.0,93,0.0,340.13422818791946,0.0,50680.0,0.0,0.0,0.0,1,7,No
PRV53479,0.0,5.0,5.0,5,0.0,78.0,0.0,390.0,0.0,0.0,0.0,2,3,No
PRV53480,0.0,10.0,10.0,9,0.0,152.0,0.0,1520.0,0.0,0.0,0.0,2,4,No
PRV53482,0.0,24.0,24.0,21,0.0,421.6666666666667,0.0,10120.0,0.0,0.0,0.0,1,3,No
PRV53483,2.0,16.0,18.0,15,5000.0,630.0,10000.0,10080.0,4.0,4.0,0.125,1,7,No
PRV53484,0.0,63.0,63.0,42,0.0,265.3968253968254,0.0,16720.0,0.0,0.0,0.0,1,7,No
PRV53485,0.0,5.0,5.0,5,0.0,66.0,0.0,330.0,0.0,0.0,0.0,2,2,No
PRV53486,0.0,28.0,28.0,13,0.0,201.42857142857142,0.0,5640.0,0.0,0.0,0.0,1,3,No
PRV53487,0.0,40.0,40.0,17,0.0,388.25,0.0,15530.0,0.0,0.0,0.0,1,3,No
PRV53489,5.0,15.0,20.0,15,14200.0,258.0,71000.0,3870.0,6.2,6.2,0.3333333333333333,2,5,No
PRV53490,0.0,145.0,145.0,66,0.0,266.3448275862069,0.0,38620.0,0.0,0.0,0.0,2,7,No
PRV53491,0.0,16.0,16.0,14,0.0,110.0,0.0,1760.0,0.0,0.0,0.0,1,4,No
PRV53492,0.0,3.0,3.0,3,0.0,196.66666666666666,0.0,590.0,0.0,0.0,0.0,1,2,No
PRV53494,0.0,7.0,7.0,7,0.0,67.14285714285714,0.0,470.0,0.0,0.0,0.0,1,4,No
PRV53495,0.0,34.0,34.0,20,0.0,440.88235294117646,0.0,14990.0,0.0,0.0,0.0,1,3,No
PRV53496,0.0,58.0,58.0,29,0.0,252.75862068965517,0.0,14660.0,0.0,0.0,0.0,1,6,No
PRV53498,0.0,2.0,2.0,2,0.0,430.0,0.0,860.0,0.0,0.0,0.0,1,1,No
PRV53499,0.0,46.0,46.0,18,0.0,268.9130434782609,0.0,12370.0,0.0,0.0,0.0,1,6,No
PRV53501,0.0,1.0,1.0,1,0.0,300.0,0.0,300.0,0.0,0.0,0.0,1,1,No
PRV53502,0.0,47.0,47.0,27,0.0,170.2127659574468,0.0,8000.0,0.0,0.0,0.0,2,3,No
PRV53503,0.0,13.0,13.0,9,0.0,413.84615384615387,0.0,5380.0,0.0,0.0,0.0,1,4,No
PRV53504,0.0,4.0,4.0,4,0.0,182.5,0.0,730.0,0.0,0.0,0.0,1,1,No
PRV53506,0.0,1.0,1.0,1,0.0,500.0,0.0,500.0,0.0,0.0,0.0,1,1,No
PRV53507,9.0,0.0,9.0,8,6888.888888888889,0.0,62000.0,0.0,4.444444444444445,4.444444444444445,9.0,1,3,No
PRV53509,1.0,0.0,1.0,1,15000.0,0.0,15000.0,0.0,17.0,17.0,1.0,1,1,No
PRV53510,2.0,14.0,16.0,12,5500.0,205.71428571428572,11000.0,2880.0,18.0,18.0,0.14285714285714285,1,4,No
PRV53511,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1,1,No
PRV53513,2.0,0.0,2.0,2,9000.0,0.0,18000.0,0.0,4.0,4.0,2.0,1,2,No
PRV53515,1.0,0.0,1.0,1,14000.0,0.0,14000.0,0.0,5.0,5.0,1.0,1,1,No
PRV53516,1.0,0.0,1.0,1,3000.0,0.0,3000.0,0.0,8.0,8.0,1.0,1,1,No
