Provider,Total_Inpatient_Claims,Total_Outpatient_Claims,Total_Claims,Unique_Beneficiaries,Avg_Inpatient_Reimbursement,Avg_Outpatient_Reimbursement,Total_Inpatient_Reimbursement,Total_Outpatient_Reimbursement,Avg_Claim_Duration,Avg_Length_of_Stay,Inpatient_Outpatient_Ratio,Number_of_States_Served,Number_of_Counties_Served,AveragePatientAge,PercentageMalePatients,PercentageFemalePatients,AveragePartACoverage,AveragePartBCoverage,AlzheimerPatientPercentage,HeartFailurePatientPercentage,KidneyDiseasePatientPercentage,CancerPatientPercentage,COPDPatientPercentage,DepressionPatientPercentage,DiabetesPatientPercentage,IschemicHeartDiseasePercentage,OsteoporosisPatientPercentage,RheumatoidArthritisPatientPercentage,StrokePatientPercentage,AverageAnnualInpatientReimbursement,AverageAnnualOutpatientReimbursement,AverageAnnualInpatientDeductible,AverageAnnualOutpatientDeductible,AverageDeductiblePaidPerClaim,NumberOfUniqueDiagnosisCodes,NumberOfUniqueProcedureCodes,NumberOfUniqueAttendingPhysicians,NumberOfUniqueOperatingPhysicians,NumberOfUniqueOtherPhysicians,PotentialFraud
PRV52744,0.0,2.0,2.0,2,0.0,200.0,0.0,400.0,0.0,0.0,0.0,1,1,74.5,100.0,0.0,12.0,12.0,0.0,50.0,50.0,0.0,50.0,50.0,100.0,100.0,50.0,0.0,0.0,32500.0,1680.0,1068.0,530.0,0.0,4.0,0.0,2,0.0,0.0,No
PRV52745,0.0,156.0,156.0,152,0.0,301.4102564102564,0.0,47020.0,0.0,0.0,0.0,2,4,74.3157894736842,40.131578947368425,59.86842105263158,12.0,11.967105263157896,36.18421052631579,57.89473684210527,36.84210526315789,17.105263157894736,30.92105263157895,48.026315789473685,67.10526315789474,77.63157894736842,34.868421052631575,34.21052631578947,13.157894736842104,3849.1447368421054,2175.3289473684213,480.1842105263158,599.671052631579,3.58974358974359,248.0,0.0,2,2.0,1.0,No
PRV52746,0.0,1.0,1.0,1,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1,1,77.0,0.0,100.0,12.0,12.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,1800.0,0.0,1670.0,0.0,1.0,0.0,1,0.0,0.0,No
PRV52747,0.0,21.0,21.0,21,0.0,358.0952380952381,0.0,7520.0,0.0,0.0,0.0,1,1,76.57142857142857,23.809523809523807,76.19047619047619,12.0,12.0,42.857142857142854,52.38095238095239,47.61904761904761,14.285714285714285,28.57142857142857,47.61904761904761,80.95238095238095,76.19047619047619,38.095238095238095,19.047619047619047,4.761904761904762,4449.523809523809,2911.904761904762,559.4285714285714,817.1428571428571,7.619047619047619,51.0,0.0,1,1.0,1.0,No
PRV52748,0.0,10.0,10.0,10,0.0,61.0,0.0,610.0,0.0,0.0,0.0,1,3,73.9,30.0,70.0,12.0,12.0,20.0,80.0,60.0,0.0,30.0,60.0,90.0,90.0,40.0,60.0,10.0,3000.0,1924.0,106.8,626.0,0.0,21.0,0.0,2,0.0,0.0,No
PRV52750,0.0,26.0,26.0,26,0.0,411.53846153846155,0.0,10700.0,0.0,0.0,0.0,1,1,71.34615384615384,46.15384615384615,53.84615384615385,12.0,12.0,46.15384615384615,69.23076923076923,57.692307692307686,19.230769230769234,26.923076923076923,34.61538461538461,80.76923076923077,84.61538461538461,42.30769230769231,34.61538461538461,7.6923076923076925,6486.538461538462,4823.846153846154,888.0,1275.3846153846155,6.153846153846154,58.0,0.0,1,1.0,1.0,No
PRV52751,0.0,3.0,3.0,3,0.0,100.0,0.0,300.0,0.0,0.0,0.0,1,1,77.0,66.66666666666666,33.33333333333333,12.0,12.0,33.33333333333333,100.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,66.66666666666666,66.66666666666666,0.0,33.33333333333333,0.0,8006.666666666667,1586.6666666666667,712.0,386.6666666666667,0.0,7.0,0.0,2,0.0,0.0,No
PRV52752,0.0,2.0,2.0,2,0.0,280.0,0.0,560.0,0.0,0.0,0.0,1,1,83.5,50.0,50.0,12.0,12.0,50.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,50.0,50.0,100.0,13630.0,8070.0,2670.0,2240.0,0.0,6.0,0.0,1,0.0,0.0,No
PRV52753,0.0,2.0,2.0,2,0.0,65.0,0.0,130.0,0.0,0.0,0.0,1,1,63.5,50.0,50.0,12.0,12.0,50.0,0.0,0.0,0.0,0.0,50.0,100.0,100.0,50.0,0.0,0.0,0.0,1680.0,0.0,645.0,0.0,3.0,0.0,2,0.0,0.0,No
PRV52754,0.0,1.0,1.0,1,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1,1,79.0,0.0,100.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,1,0.0,0.0,No
PRV52755,0.0,11.0,11.0,9,0.0,539.0909090909091,0.0,5930.0,0.0,0.0,0.0,1,4,72.33333333333333,44.44444444444444,55.55555555555556,12.0,10.666666666666666,22.22222222222222,55.55555555555556,44.44444444444444,0.0,11.11111111111111,55.55555555555556,66.66666666666666,77.77777777777779,44.44444444444444,22.22222222222222,0.0,0.0,2430.0,0.0,1113.3333333333333,0.0,34.0,0.0,2,2.0,2.0,No
PRV52756,0.0,4.0,4.0,4,0.0,55.0,0.0,220.0,0.0,0.0,0.0,1,1,67.75,0.0,100.0,12.0,12.0,50.0,50.0,0.0,0.0,25.0,50.0,75.0,75.0,50.0,25.0,0.0,2250.0,1597.5,267.0,630.0,0.0,9.0,0.0,3,1.0,2.0,No
PRV52757,0.0,1.0,1.0,1,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1,1,80.0,0.0,100.0,12.0,12.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,970.0,0.0,640.0,0.0,0.0,0.0,1,0.0,0.0,No
PRV52758,0.0,4.0,4.0,4,0.0,32.5,0.0,130.0,0.0,0.0,0.0,1,1,74.0,50.0,50.0,12.0,12.0,50.0,50.0,0.0,0.0,50.0,75.0,75.0,75.0,25.0,25.0,0.0,4750.0,950.0,801.0,307.5,0.0,14.0,0.0,4,0.0,2.0,No
PRV52760,0.0,5.0,5.0,5,0.0,814.0,0.0,4070.0,0.0,0.0,0.0,1,1,73.6,20.0,80.0,12.0,12.0,0.0,40.0,20.0,20.0,20.0,40.0,80.0,100.0,40.0,40.0,0.0,4040.0,3194.0,427.2,914.0,0.0,13.0,0.0,2,1.0,1.0,No
PRV52761,0.0,11.0,11.0,11,0.0,430.90909090909093,0.0,4740.0,0.0,0.0,0.0,1,1,77.0,45.45454545454545,54.54545454545454,12.0,12.0,9.090909090909092,54.54545454545454,27.27272727272727,9.090909090909092,36.36363636363637,27.27272727272727,45.45454545454545,90.9090909090909,18.181818181818183,27.27272727272727,18.181818181818183,850.9090909090909,3920.0,194.1818181818182,913.6363636363636,0.0,21.0,0.0,4,1.0,2.0,No
PRV52763,0.0,1.0,1.0,1,0.0,50.0,0.0,50.0,0.0,0.0,0.0,1,1,69.0,0.0,100.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,160.0,70.0,1.0,0.0,1,0.0,0.0,No
PRV52764,0.0,3.0,3.0,3,0.0,150.0,0.0,450.0,0.0,0.0,0.0,1,2,73.0,66.66666666666666,33.33333333333333,12.0,12.0,33.33333333333333,100.0,33.33333333333333,33.33333333333333,33.33333333333333,0.0,66.66666666666666,66.66666666666666,0.0,0.0,0.0,0.0,386.6666666666667,0.0,143.33333333333334,0.0,4.0,0.0,2,0.0,1.0,No
PRV52766,0.0,11.0,11.0,11,0.0,182.72727272727272,0.0,2010.0,0.0,0.0,0.0,1,1,72.45454545454545,27.27272727272727,72.72727272727273,12.0,12.0,9.090909090909092,45.45454545454545,36.36363636363637,36.36363636363637,27.27272727272727,45.45454545454545,63.63636363636363,63.63636363636363,27.27272727272727,27.27272727272727,0.0,2118.181818181818,2180.909090909091,291.27272727272725,545.4545454545455,0.0,27.0,0.0,3,2.0,2.0,No
PRV52767,0.0,4.0,4.0,4,0.0,172.5,0.0,690.0,0.0,0.0,0.0,1,1,82.5,25.0,75.0,12.0,12.0,0.0,50.0,0.0,0.0,0.0,25.0,75.0,75.0,75.0,50.0,0.0,0.0,2192.5,0.0,282.5,10.0,15.0,0.0,1,1.0,0.0,No
PRV52768,0.0,25.0,25.0,25,0.0,292.4,0.0,7310.0,0.0,0.0,0.0,1,1,79.8,52.0,48.0,11.52,12.0,44.0,80.0,40.0,20.0,16.0,44.0,72.0,68.0,36.0,40.0,12.0,2876.0,1468.0,384.48,459.6,3.6,38.0,0.0,1,1.0,0.0,No
PRV52769,0.0,1.0,1.0,1,0.0,40.0,0.0,40.0,0.0,0.0,0.0,1,1,85.0,100.0,0.0,12.0,12.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,710.0,0.0,690.0,0.0,2.0,0.0,1,0.0,0.0,No
PRV52770,0.0,7.0,7.0,7,0.0,155.71428571428572,0.0,1090.0,0.0,0.0,0.0,1,1,66.14285714285714,14.285714285714285,85.71428571428571,12.0,12.0,71.42857142857143,57.14285714285714,14.285714285714285,0.0,14.285714285714285,28.57142857142857,71.42857142857143,57.14285714285714,28.57142857142857,14.285714285714285,14.285714285714285,4531.428571428572,1952.857142857143,457.7142857142857,481.42857142857144,0.0,12.0,0.0,2,0.0,1.0,No
PRV52771,0.0,4.0,4.0,4,0.0,62.5,0.0,250.0,0.0,0.0,0.0,1,2,76.75,25.0,75.0,12.0,12.0,0.0,50.0,50.0,25.0,50.0,75.0,50.0,75.0,0.0,0.0,0.0,755.0,1062.5,267.0,80.0,0.0,6.0,0.0,2,1.0,1.0,No
PRV52772,0.0,12.0,12.0,12,0.0,170.83333333333334,0.0,2050.0,0.0,0.0,0.0,1,1,73.33333333333333,50.0,50.0,12.0,12.0,8.333333333333332,41.66666666666667,33.33333333333333,8.333333333333332,16.666666666666664,25.0,58.333333333333336,66.66666666666666,41.66666666666667,16.666666666666664,0.0,4877.5,1250.0,623.0,494.1666666666667,0.0,28.0,0.0,1,1.0,1.0,No
PRV52773,0.0,2.0,2.0,2,0.0,75.0,0.0,150.0,0.0,0.0,0.0,1,1,81.0,50.0,50.0,12.0,12.0,50.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,4010.0,0.0,690.0,0.0,4.0,0.0,1,1.0,1.0,No
PRV52774,0.0,4.0,4.0,4,0.0,75.0,0.0,300.0,0.0,0.0,0.0,1,1,84.25,25.0,75.0,12.0,12.0,50.0,75.0,50.0,0.0,75.0,50.0,50.0,50.0,25.0,25.0,25.0,13412.5,1542.5,1869.0,367.5,0.0,11.0,0.0,3,1.0,2.0,No
PRV52775,0.0,7.0,7.0,7,0.0,541.4285714285714,0.0,3790.0,0.0,0.0,0.0,1,2,72.42857142857143,71.42857142857143,28.57142857142857,12.0,12.0,42.857142857142854,57.14285714285714,28.57142857142857,57.14285714285714,71.42857142857143,28.57142857142857,85.71428571428571,100.0,28.57142857142857,28.57142857142857,14.285714285714285,428.57142857142856,3062.8571428571427,152.57142857142858,558.5714285714286,0.0,18.0,0.0,1,1.0,1.0,No
PRV52777,0.0,2.0,2.0,2,0.0,130.0,0.0,260.0,0.0,0.0,0.0,1,1,72.5,50.0,50.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,50.0,50.0,13500.0,315.0,534.0,85.0,0.0,2.0,0.0,1,1.0,0.0,No
PRV52778,0.0,1.0,1.0,1,0.0,100.0,0.0,100.0,0.0,0.0,0.0,1,1,74.0,100.0,0.0,12.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,800.0,0.0,60.0,0.0,3.0,0.0,1,0.0,0.0,No
PRV52781,0.0,1.0,1.0,1,0.0,100.0,0.0,100.0,0.0,0.0,0.0,1,1,69.0,0.0,100.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,1,0.0,0.0,No
PRV52782,0.0,10.0,10.0,7,0.0,173.0,0.0,1730.0,0.0,0.0,0.0,1,1,74.14285714285714,14.285714285714285,85.71428571428571,12.0,12.0,14.285714285714285,42.857142857142854,14.285714285714285,42.857142857142854,28.57142857142857,14.285714285714285,85.71428571428571,85.71428571428571,57.14285714285714,42.857142857142854,0.0,2142.8571428571427,1950.0,305.14285714285717,761.4285714285714,0.0,16.0,0.0,1,0.0,1.0,No
PRV52783,0.0,1.0,1.0,1,0.0,70.0,0.0,70.0,0.0,0.0,0.0,1,1,76.0,0.0,100.0,12.0,12.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,3210.0,0.0,230.0,0.0,2.0,0.0,1,0.0,1.0,No
PRV52784,0.0,2.0,2.0,2,0.0,135.0,0.0,270.0,0.0,0.0,0.0,1,2,78.5,100.0,0.0,12.0,12.0,0.0,50.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,1620.0,0.0,300.0,0.0,3.0,0.0,1,0.0,1.0,No
PRV52785,0.0,1.0,1.0,1,0.0,60.0,0.0,60.0,0.0,0.0,0.0,1,1,86.0,100.0,0.0,12.0,12.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,6000.0,660.0,1068.0,120.0,0.0,1.0,0.0,1,0.0,1.0,No
PRV52786,0.0,2.0,2.0,2,0.0,60.0,0.0,120.0,0.0,0.0,0.0,1,1,70.5,0.0,100.0,12.0,12.0,50.0,50.0,50.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,1295.0,0.0,755.0,0.0,3.0,0.0,1,0.0,1.0,No
PRV52787,11.0,0.0,11.0,11,6090.909090909091,0.0,67000.0,0.0,2.8181818181818183,2.8181818181818183,11.0,1,5,71.0909090909091,27.27272727272727,72.72727272727273,12.0,12.0,45.45454545454545,81.81818181818183,63.63636363636363,45.45454545454545,63.63636363636363,45.45454545454545,72.72727272727273,72.72727272727273,0.0,36.36363636363637,9.090909090909092,10290.0,1309.090909090909,1650.5454545454545,380.90909090909093,1068.0,63.0,7.0,3,2.0,1.0,No
PRV52788,0.0,401.0,401.0,373,0.0,287.48129675810475,0.0,115280.0,0.0,0.0,0.0,6,15,74.11796246648794,43.16353887399464,56.83646112600537,11.876675603217159,11.817694369973191,42.0911528150134,61.12600536193029,43.16353887399464,15.549597855227882,31.099195710455763,42.62734584450402,68.36461126005362,78.55227882037534,32.171581769437,30.831099195710454,9.651474530831099,4346.085790884718,2091.8766756032173,491.0884718498659,600.911528150134,3.71571072319202,596.0,0.0,2,1.0,1.0,No
PRV52789,0.0,38.0,38.0,38,0.0,328.94736842105266,0.0,12500.0,0.0,0.0,0.0,1,4,76.15789473684211,44.73684210526316,55.26315789473685,11.842105263157896,11.68421052631579,36.84210526315789,47.368421052631575,28.947368421052634,15.789473684210526,28.947368421052634,50.0,60.526315789473685,76.31578947368422,26.31578947368421,18.421052631578945,5.263157894736842,4082.1052631578946,2637.8947368421054,401.36842105263156,740.0,4.473684210526316,85.0,0.0,1,1.0,1.0,No
PRV52790,0.0,28.0,28.0,15,0.0,245.0,0.0,6860.0,0.0,0.0,0.0,1,5,72.4,26.666666666666668,73.33333333333333,12.0,12.0,26.666666666666668,53.333333333333336,26.666666666666668,6.666666666666667,53.333333333333336,60.0,80.0,66.66666666666666,20.0,40.0,6.666666666666667,2600.0,1647.3333333333333,356.0,528.6666666666666,7.142857142857143,67.0,0.0,1,1.0,1.0,No
PRV52791,0.0,1.0,1.0,1,0.0,200.0,0.0,200.0,0.0,0.0,0.0,1,1,78.0,0.0,100.0,12.0,12.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,6050.0,2280.0,1068.0,1510.0,0.0,1.0,0.0,1,1.0,0.0,No
PRV52792,0.0,5.0,5.0,5,0.0,64.0,0.0,320.0,0.0,0.0,0.0,1,1,78.0,0.0,100.0,12.0,12.0,60.0,40.0,20.0,0.0,0.0,0.0,20.0,80.0,60.0,20.0,0.0,0.0,1976.0,0.0,634.0,16.0,16.0,0.0,1,1.0,0.0,No
PRV52793,0.0,17.0,17.0,17,0.0,248.8235294117647,0.0,4230.0,0.0,0.0,0.0,1,1,80.70588235294117,23.52941176470588,76.47058823529412,12.0,12.0,35.294117647058826,76.47058823529412,52.94117647058824,11.76470588235294,29.411764705882355,29.411764705882355,82.35294117647058,94.11764705882352,35.294117647058826,11.76470588235294,23.52941176470588,2964.1176470588234,3140.5882352941176,439.7647058823529,757.0588235294117,3.5294117647058822,44.0,0.0,1,1.0,0.0,No
PRV52794,0.0,1.0,1.0,1,0.0,30.0,0.0,30.0,0.0,0.0,0.0,1,1,66.0,100.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,6.0,0.0,1,0.0,1.0,No
PRV52795,0.0,19.0,19.0,13,0.0,323.6842105263158,0.0,6150.0,0.0,0.0,0.0,2,2,74.84615384615384,53.84615384615385,46.15384615384615,12.0,12.0,53.84615384615385,76.92307692307693,38.46153846153847,23.076923076923077,15.384615384615385,53.84615384615385,69.23076923076923,76.92307692307693,53.84615384615385,23.076923076923077,0.0,7200.0,1737.6923076923076,657.2307692307693,578.4615384615385,4.2105263157894735,37.0,0.0,11,3.0,4.0,No
PRV52796,0.0,48.0,48.0,16,0.0,347.7083333333333,0.0,16690.0,0.0,0.0,0.0,1,3,66.25,43.75,56.25,12.0,12.0,18.75,43.75,50.0,12.5,25.0,43.75,62.5,68.75,25.0,37.5,0.0,5251.875,1632.5,467.25,481.25,2.9166666666666665,116.0,0.0,2,2.0,2.0,No
PRV52797,0.0,1.0,1.0,1,0.0,300.0,0.0,300.0,0.0,0.0,0.0,1,1,67.0,0.0,100.0,12.0,12.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,390.0,0.0,180.0,0.0,2.0,0.0,1,0.0,1.0,No
PRV52798,0.0,56.0,56.0,38,0.0,324.2857142857143,0.0,18160.0,0.0,0.0,0.0,1,3,79.3157894736842,42.10526315789473,57.89473684210527,12.0,12.0,36.84210526315789,44.73684210526316,31.57894736842105,26.31578947368421,31.57894736842105,34.21052631578947,68.42105263157895,73.68421052631578,26.31578947368421,21.052631578947366,5.263157894736842,3569.2105263157896,1988.6842105263158,581.2631578947369,587.8947368421053,3.5714285714285716,104.0,0.0,1,1.0,1.0,No
PRV52799,0.0,2.0,2.0,2,0.0,75.0,0.0,150.0,0.0,0.0,0.0,1,1,73.0,0.0,100.0,12.0,12.0,0.0,100.0,50.0,0.0,50.0,0.0,50.0,50.0,50.0,0.0,50.0,0.0,1740.0,0.0,760.0,0.0,4.0,0.0,1,0.0,1.0,No
PRV52800,0.0,8.0,8.0,6,0.0,236.25,0.0,1890.0,0.0,0.0,0.0,1,1,67.33333333333333,16.666666666666664,83.33333333333334,12.0,12.0,0.0,83.33333333333334,50.0,0.0,16.666666666666664,50.0,83.33333333333334,83.33333333333334,33.33333333333333,33.33333333333333,16.666666666666664,4000.0,1998.3333333333333,534.0,778.3333333333334,11.25,16.0,0.0,3,2.0,2.0,No
PRV52801,0.0,31.0,31.0,22,0.0,339.03225806451616,0.0,10510.0,0.0,0.0,0.0,1,4,76.4090909090909,31.818181818181817,68.18181818181817,12.0,12.0,40.909090909090914,50.0,27.27272727272727,9.090909090909092,36.36363636363637,54.54545454545454,81.81818181818183,63.63636363636363,22.727272727272727,36.36363636363637,4.545454545454546,7775.0,1971.8181818181818,582.5454545454545,583.6363636363636,8.387096774193548,62.0,0.0,8,3.0,7.0,No
PRV52803,2.0,0.0,2.0,2,4500.0,0.0,9000.0,0.0,2.0,2.0,2.0,1,2,73.0,0.0,100.0,12.0,12.0,50.0,100.0,50.0,50.0,50.0,50.0,100.0,100.0,0.0,50.0,50.0,15505.0,2940.0,2136.0,810.0,1068.0,13.0,0.0,2,0.0,0.0,No
PRV52804,1.0,0.0,1.0,1,36000.0,0.0,36000.0,0.0,13.0,13.0,1.0,1,1,84.0,100.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,36130.0,500.0,1068.0,110.0,1068.0,4.0,2.0,1,1.0,0.0,No
PRV52806,2.0,0.0,2.0,2,8000.0,0.0,16000.0,0.0,2.5,2.5,2.0,1,1,72.5,0.0,100.0,12.0,12.0,50.0,50.0,50.0,0.0,100.0,50.0,50.0,50.0,100.0,0.0,0.0,10300.0,1350.0,1602.0,455.0,1068.0,16.0,2.0,1,1.0,1.0,No
PRV52807,2.0,0.0,2.0,2,8500.0,0.0,17000.0,0.0,5.5,5.5,2.0,1,1,83.5,0.0,100.0,12.0,12.0,100.0,100.0,100.0,0.0,100.0,50.0,100.0,100.0,100.0,50.0,0.0,14000.0,805.0,2136.0,90.0,1068.0,17.0,2.0,1,1.0,0.0,No
PRV52808,4.0,1.0,5.0,5,7750.0,80.0,31000.0,80.0,6.0,6.0,4.0,1,1,73.8,20.0,80.0,9.6,12.0,20.0,60.0,40.0,60.0,40.0,40.0,40.0,60.0,60.0,20.0,20.0,8670.0,388.0,1281.6,250.0,854.4,32.0,3.0,2,2.0,1.0,No
PRV52810,6.0,0.0,6.0,6,12666.666666666666,0.0,76000.0,0.0,5.166666666666667,5.166666666666667,6.0,1,4,72.66666666666667,33.33333333333333,66.66666666666666,10.0,10.0,16.666666666666664,83.33333333333334,66.66666666666666,33.33333333333333,50.0,16.666666666666664,66.66666666666666,66.66666666666666,33.33333333333333,33.33333333333333,16.666666666666664,13866.666666666666,868.3333333333334,1246.0,520.0,1068.0,44.0,7.0,1,1.0,0.0,No
PRV52813,17.0,0.0,17.0,15,8352.941176470587,0.0,142000.0,0.0,4.588235294117647,4.588235294117647,17.0,1,1,74.93333333333334,40.0,60.0,12.0,12.0,46.666666666666664,73.33333333333333,60.0,26.666666666666668,60.0,66.66666666666666,53.333333333333336,80.0,33.33333333333333,33.33333333333333,20.0,16399.333333333332,1828.6666666666667,1780.0,383.3333333333333,1068.0,112.0,13.0,4,2.0,3.0,No
PRV52814,2.0,0.0,2.0,2,3000.0,0.0,6000.0,0.0,4.0,4.0,2.0,1,1,74.5,100.0,0.0,12.0,12.0,100.0,100.0,100.0,50.0,50.0,0.0,100.0,100.0,0.0,0.0,50.0,22025.0,180.0,2136.0,180.0,1068.0,16.0,1.0,1,1.0,0.0,No
PRV52815,26.0,0.0,26.0,24,15000.0,0.0,390000.0,0.0,5.6923076923076925,5.6923076923076925,26.0,1,4,80.20833333333333,20.833333333333336,79.16666666666666,12.0,12.0,41.66666666666667,79.16666666666666,58.333333333333336,25.0,54.166666666666664,54.166666666666664,87.5,95.83333333333334,62.5,41.66666666666667,25.0,19540.416666666668,1869.1666666666667,1513.0,531.6666666666666,1068.0,125.0,13.0,4,5.0,4.0,Yes
PRV52816,1.0,0.0,1.0,1,3000.0,0.0,3000.0,0.0,1.0,1.0,1.0,1,1,40.0,0.0,100.0,12.0,12.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,20010.0,2970.0,4272.0,220.0,1068.0,9.0,0.0,1,0.0,0.0,No
PRV52818,0.0,39.0,39.0,35,0.0,249.48717948717947,0.0,9730.0,0.0,0.0,0.0,4,10,72.08571428571429,31.428571428571427,68.57142857142857,12.0,12.0,48.57142857142857,71.42857142857143,37.142857142857146,8.571428571428571,34.285714285714285,60.0,74.28571428571429,88.57142857142857,42.857142857142854,31.428571428571427,2.857142857142857,7047.428571428572,2447.714285714286,518.7428571428571,660.8571428571429,0.2564102564102564,97.0,0.0,19,7.0,9.0,No
PRV52820,0.0,32.0,32.0,30,0.0,203.4375,0.0,6510.0,0.0,0.0,0.0,3,5,75.63333333333334,40.0,60.0,12.0,12.0,50.0,60.0,43.333333333333336,13.333333333333334,36.666666666666664,56.666666666666664,70.0,70.0,40.0,46.666666666666664,3.3333333333333335,3861.6666666666665,2185.3333333333335,320.4,591.6666666666666,6.875,73.0,0.0,24,4.0,9.0,No
PRV52821,173.0,540.0,713.0,389,9601.156069364162,299.94444444444446,1661000.0,161970.0,5.838150289017341,5.936416184971098,0.32037037037037036,5,33,73.12853470437018,40.3598971722365,59.6401028277635,11.971722365038561,11.912596401028278,37.01799485861182,54.498714652956295,38.303341902313626,14.652956298200515,30.334190231362467,39.33161953727507,65.03856041131105,71.97943444730078,29.30591259640103,27.249357326478147,8.483290488431876,5966.786632390746,1737.4807197943444,639.0025706940874,494.11311053984576,255.6129943502825,1114.0,75.0,14,13.0,7.0,Yes
PRV52822,0.0,135.0,135.0,97,0.0,322.0740740740741,0.0,43480.0,0.0,0.0,0.0,3,10,72.8659793814433,44.329896907216494,55.670103092783506,12.0,11.876288659793815,34.02061855670103,50.51546391752577,34.02061855670103,11.34020618556701,25.773195876288657,40.20618556701031,70.10309278350515,79.38144329896907,28.865979381443296,30.927835051546392,7.216494845360824,5104.432989690722,2643.917525773196,494.7628865979381,757.8350515463917,6.7407407407407405,242.0,0.0,1,1.0,1.0,No
PRV52823,7.0,80.0,87.0,70,6571.428571428572,238.75,46000.0,19100.0,10.857142857142858,10.857142857142858,0.0875,4,15,71.57142857142857,40.0,60.0,12.0,12.0,22.857142857142858,71.42857142857143,57.14285714285714,15.714285714285714,34.285714285714285,50.0,65.71428571428571,78.57142857142857,34.285714285714285,31.428571428571427,8.571428571428571,5368.0,1983.857142857143,712.2285714285714,572.8571428571429,91.44827586206897,205.0,5.0,43,10.0,26.0,No
PRV52824,0.0,42.0,42.0,39,0.0,208.0952380952381,0.0,8740.0,0.0,0.0,0.0,6,13,69.61538461538461,41.02564102564102,58.97435897435898,12.0,12.0,51.28205128205128,66.66666666666666,51.28205128205128,12.82051282051282,38.46153846153847,48.717948717948715,74.35897435897436,79.48717948717949,33.33333333333333,25.64102564102564,15.384615384615385,5486.153846153846,2168.2051282051284,677.6410256410256,526.9230769230769,7.142857142857143,92.0,0.0,25,4.0,12.0,No
PRV52825,0.0,22.0,22.0,21,0.0,266.8181818181818,0.0,5870.0,0.0,0.0,0.0,4,8,76.66666666666667,47.61904761904761,52.38095238095239,12.0,12.0,57.14285714285714,42.857142857142854,33.33333333333333,23.809523809523807,33.33333333333333,38.095238095238095,57.14285714285714,80.95238095238095,38.095238095238095,19.047619047619047,9.523809523809524,5190.476190476191,1515.2380952380952,356.0,585.2380952380952,0.0,62.0,0.0,18,4.0,6.0,No
PRV52826,0.0,292.0,292.0,103,0.0,347.94520547945206,0.0,101600.0,0.0,0.0,0.0,2,10,72.6116504854369,47.57281553398058,52.42718446601942,11.883495145631068,11.883495145631068,41.74757281553398,56.310679611650485,33.980582524271846,16.50485436893204,33.00970873786408,39.80582524271845,70.87378640776699,68.93203883495146,32.038834951456316,27.184466019417474,7.766990291262135,5174.563106796117,2336.990291262136,425.126213592233,656.504854368932,3.493150684931507,468.0,0.0,4,3.0,3.0,Yes
PRV52827,0.0,804.0,804.0,296,0.0,350.82089552238807,0.0,282060.0,0.0,0.0,0.0,4,15,74.91554054054055,43.24324324324324,56.75675675675676,12.0,11.93918918918919,33.108108108108105,49.32432432432432,32.0945945945946,13.513513513513514,24.66216216216216,41.21621621621622,62.5,70.6081081081081,32.77027027027027,27.7027027027027,6.081081081081082,4058.0067567567567,1779.7635135135135,461.5405405405405,554.3243243243244,2.027363184079602,984.0,1.0,6,4.0,2.0,No
